4000000000.00000	-3.77632000000000	-147.129329000000
4004000000.00000	-3.74711810000000	-72.0958039000000
4008000000.00000	-3.69520240000000	5.10341617000000
4012000000.00000	-3.77840830000000	80.7853986000000
4016000000.00000	-3.90586380000000	157.767570000000
4020000000.00000	-4.00481140000000	-126.268806000000
4024000000.00000	-4.09690420000000	-50.7847032000000
4028000000.00000	-4.17661770000000	25.3974958000000
4032000000.00000	-4.28173980000000	101.213909000000
4036000000.00000	-4.45316310000000	175.984232000000
4040000000.00000	-4.48821420000000	-108.509458000000
4044000000.00000	-4.49210390000000	-32.6868926000000
4048000000.00000	-4.63435040000000	42.5418610000000
4052000000.00000	-4.64343860000000	117.934409000000
4056000000.00000	-4.71230690000000	-166.730587000000
4060000000.00000	-4.76496520000000	-91.6937419000000
4064000000.00000	-4.73294000000000	-17.0778207000000
4068000000.00000	-4.71976210000000	57.1974949000000
4072000000.00000	-4.60150920000000	131.692416000000
4076000000.00000	-4.41202040000000	-153.665692000000
4080000000.00000	-4.18358370000000	-78.1335696000000
4084000000.00000	-4.01827030000000	-2.86583928000000
4088000000.00000	-3.88515860000000	73.5298410000000
4092000000.00000	-3.78004180000000	149.383281000000
4096000000.00000	-3.60817090000000	-134.659272000000
4100000000.00000	-3.45226020000000	-58.4186419000000
4104000000.00000	-3.24441680000000	17.7616811000000
4108000000.00000	-3.12283450000000	94.6642127000000
4112000000.00000	-3.05683780000000	171.877015000000
4116000000.00000	-3.06457690000000	-111.286077000000
4120000000.00000	-3.00463780000000	-34.3815645000000
4124000000.00000	-3.01817270000000	42.3547023000000
4128000000.00000	-2.99919340000000	119.333631000000
4132000000.00000	-2.97409090000000	-164.057489000000
4136000000.00000	-2.99888900000000	-87.5739901000000
4140000000.00000	-3.00056470000000	-10.9022402000000
4144000000.00000	-3.06805680000000	66.1303950000000
4148000000.00000	-3.14155160000000	142.849145000000
4152000000.00000	-3.24149720000000	-140.950094000000
4156000000.00000	-3.42345550000000	-64.3126486000000
4160000000.00000	-3.54398590000000	11.5832396000000
4164000000.00000	-3.69152860000000	87.0270634000000
4168000000.00000	-3.76872350000000	162.209760000000
4172000000.00000	-3.84574510000000	-122.539280000000
4176000000.00000	-3.89549210000000	-46.5520128000000
4180000000.00000	-3.92670140000000	28.6111453000000
4184000000.00000	-3.96952950000000	103.818960000000
4188000000.00000	-3.97808230000000	178.910625000000
4192000000.00000	-4.00715290000000	-105.539065000000
4196000000.00000	-3.89312390000000	-30.1804382000000
4200000000.00000	-3.77615540000000	45.0811470000000
4204000000.00000	-3.66562090000000	121.063596000000
4208000000.00000	-3.56515430000000	-162.298619000000
4212000000.00000	-3.54768040000000	-85.5962392000000
4216000000.00000	-3.54093590000000	-9.25033704000000
4220000000.00000	-3.58969380000000	66.8081843000000
4224000000.00000	-3.63064720000000	143.401139000000
4228000000.00000	-3.63099270000000	-140.566019000000
4232000000.00000	-3.65410570000000	-64.8871792000000
4236000000.00000	-3.61393560000000	10.6307941000000
4240000000.00000	-3.62185850000000	87.0343026000000
4244000000.00000	-3.54744800000000	163.570234000000
4248000000.00000	-3.64088640000000	-121.667686000000
4252000000.00000	-3.61747550000000	-45.1863211000000
4256000000.00000	-3.63039950000000	30.6535894000000
4260000000.00000	-3.62388100000000	106.507990000000
4264000000.00000	-3.54249870000000	-178.256135000000
4268000000.00000	-3.45063770000000	-102.959912000000
4272000000.00000	-3.32192140000000	-26.3605975000000
4276000000.00000	-3.23335030000000	50.3852837000000
4280000000.00000	-3.21381450000000	127.005273000000
4284000000.00000	-3.20172760000000	-156.838517000000
4288000000.00000	-3.26639910000000	-80.2660495000000
4292000000.00000	-3.21724110000000	-3.67969369000000
4296000000.00000	-3.16928120000000	72.2078780000000
4300000000.00000	-3.04609000000000	148.331978000000
4304000000.00000	-2.97848040000000	-135.017131000000
4308000000.00000	-2.91928550000000	-57.5048696000000
4312000000.00000	-2.91299230000000	19.0994861000000
4316000000.00000	-2.92426450000000	95.6383947000000
4320000000.00000	-2.98858360000000	172.449951000000
4324000000.00000	-3.01159680000000	-110.560755000000
4328000000.00000	-3.05172100000000	-34.1142364000000
4332000000.00000	-3.03557480000000	41.8325120000000
4336000000.00000	-3.06146000000000	118.384778000000
4340000000.00000	-2.99043570000000	-164.176943000000
4344000000.00000	-3.03232530000000	-87.3736586000000
4348000000.00000	-3.02662600000000	-10.3216752000000
4352000000.00000	-3.14654060000000	66.3641300000000
4356000000.00000	-3.22314440000000	143.830466000000
4360000000.00000	-3.27601530000000	-139.897313000000
4364000000.00000	-3.29182650000000	-63.6224510000000
4368000000.00000	-3.25500900000000	12.7096527000000
4372000000.00000	-3.25760840000000	90.4376584000000
4376000000.00000	-3.27146850000000	167.888597000000
4380000000.00000	-3.35305210000000	-115.397394000000
4384000000.00000	-3.49691170000000	-38.7332541000000
4388000000.00000	-3.61996570000000	38.0873347000000
4392000000.00000	-3.73477780000000	114.444246000000
4396000000.00000	-3.77556710000000	-169.663083000000
4400000000.00000	-3.81899660000000	-93.7247351000000
4404000000.00000	-3.82600300000000	-16.7204402000000
4408000000.00000	-3.86138230000000	59.7985358000000
4412000000.00000	-3.90184560000000	136.208744000000
4416000000.00000	-3.92389940000000	-147.619714000000
4420000000.00000	-4.01351160000000	-70.8350091000000
4424000000.00000	-4.02388930000000	5.67752867000000
4428000000.00000	-4.05167110000000	81.6955668000000
4432000000.00000	-4.03529130000000	157.853620000000
4436000000.00000	-3.98074170000000	-125.332655000000
4440000000.00000	-3.94428900000000	-47.8026648000000
4444000000.00000	-3.89345080000000	28.9747387000000
4448000000.00000	-3.95615680000000	105.982288000000
4452000000.00000	-3.99527680000000	-176.680430000000
4456000000.00000	-4.07687330000000	-99.9706334000000
4460000000.00000	-4.03690550000000	-23.5909530000000
